Airfoil
1.000000  	0.000000  
0.999753  	0.000306  
0.999013  	0.000688  
0.997781  	0.001221  
0.996057  	0.001902  
0.993844  	0.002728  
0.991144  	0.003698  
0.987958  	0.004806  
0.984292  	0.006050  
0.980147  	0.007424  
0.975528  	0.008924  
0.970440  	0.010546  
0.964888  	0.012284  
0.958877  	0.014133  
0.952414  	0.016089  
0.945503  	0.018147  
0.938153  	0.020302  
0.930371  	0.022548  
0.922164  	0.024883  
0.913540  	0.027300  
0.904508  	0.029797  
0.895078  	0.032369  
0.885257  	0.035013  
0.875056  	0.037726  
0.864484  	0.040503  
0.853553  	0.043341  
0.842274  	0.046238  
0.830656  	0.049189  
0.818712  	0.052191  
0.806454  	0.055241  
0.793893  	0.058334  
0.781042  	0.061467  
0.767913  	0.064634  
0.754521  	0.067830  
0.740877  	0.071049  
0.726995  	0.074284  
0.712890  	0.077529  
0.698574  	0.080775  
0.684062  	0.084012  
0.669369  	0.087232  
0.654508  	0.090424  
0.639496  	0.093577  
0.624345  	0.096677  
0.609072  	0.099713  
0.593691  	0.102671  
0.578217  	0.105538  
0.562667  	0.108297  
0.547054  	0.110935  
0.531395  	0.113437  
0.515705  	0.115787  
0.500000  	0.117971  
0.484295  	0.119974  
0.468605  	0.121781  
0.452946  	0.123379  
0.437333  	0.124756  
0.421783  	0.125899  
0.406309  	0.126798  
0.390928  	0.127442  
0.375655  	0.127825  
0.360504  	0.127940  
0.345492  	0.127782  
0.330631  	0.127347  
0.315938  	0.126635  
0.301426  	0.125647  
0.287110  	0.124384  
0.273005  	0.122852  
0.259123  	0.121056  
0.245479  	0.119004  
0.232087  	0.116707  
0.218958  	0.114175  
0.206107  	0.111421  
0.193546  	0.108460  
0.181288  	0.105305  
0.169344  	0.101975  
0.157726  	0.098484  
0.146447  	0.094852  
0.135516  	0.091094  
0.124944  	0.087230  
0.114743  	0.083276  
0.104922  	0.079250  
0.095492  	0.075168  
0.086460  	0.071047  
0.077836  	0.066900  
0.069629  	0.062742  
0.061847  	0.058585  
0.054497  	0.054440  
0.047586  	0.050316  
0.041123  	0.046221  
0.035112  	0.042161  
0.029560  	0.038141  
0.024472  	0.034163  
0.019853  	0.030229  
0.015708  	0.026337  
0.012042  	0.022487  
0.008856  	0.018676  
0.006156  	0.014897  
0.003943  	0.011147  
0.002219  	0.007419  
0.000987  	0.003706  
0.000247  	0.000000  
0.000000  	-0.004306 
0.000247  	-0.008615 
0.000987  	-0.012926 
0.002219  	-0.017243 
0.003943  	-0.021565 
0.006156  	-0.025894 
0.008856  	-0.030228 
0.012042  	-0.034568 
0.015708  	-0.038911 
0.019853  	-0.043255 
0.024472  	-0.047595 
0.029560  	-0.051927 
0.035112  	-0.056245 
0.041123  	-0.060542 
0.047586  	-0.064809 
0.054497  	-0.069036 
0.061847  	-0.073213 
0.069629  	-0.077328 
0.077836  	-0.081368 
0.086460  	-0.085320 
0.095492  	-0.089167 
0.104922  	-0.092895 
0.114743  	-0.096487 
0.124944  	-0.099927 
0.135516  	-0.103197 
0.146447  	-0.106279 
0.157726  	-0.109157 
0.169344  	-0.111812 
0.181288  	-0.114228 
0.193546  	-0.116389 
0.206107  	-0.118277 
0.218958  	-0.119879 
0.232087  	-0.121181 
0.245479  	-0.122170 
0.259123  	-0.122834 
0.273005  	-0.123165 
0.287110  	-0.123156 
0.301426  	-0.122799 
0.315938  	-0.122093 
0.330631  	-0.121035 
0.345492  	-0.119627 
0.360504  	-0.117871 
0.375655  	-0.115774 
0.390928  	-0.113344 
0.406309  	-0.110591 
0.421783  	-0.107529 
0.437333  	-0.104172 
0.452946  	-0.100540 
0.468605  	-0.096650 
0.484295  	-0.092527 
0.500000  	-0.088192 
0.515705  	-0.083671 
0.531395  	-0.078993 
0.547054  	-0.074184 
0.562667  	-0.069274 
0.578217  	-0.064292 
0.593691  	-0.059271 
0.609072  	-0.054239 
0.624345  	-0.049228 
0.639496  	-0.044269 
0.654508  	-0.039390 
0.669369  	-0.034620 
0.684062  	-0.029987 
0.698574  	-0.025517 
0.712890  	-0.021234 
0.726995  	-0.017160 
0.740877  	-0.013316 
0.754521  	-0.009718 
0.767913  	-0.006382 
0.781042  	-0.003320 
0.793893  	-0.000542 
0.806454  	0.001945  
0.818712  	0.004139  
0.830656  	0.006038  
0.842274  	0.007645  
0.853553  	0.008964  
0.864484  	0.010004  
0.875056  	0.010776  
0.885257  	0.011293  
0.895078  	0.011569  
0.904508  	0.011624  
0.913540  	0.011476  
0.922164  	0.011146  
0.930371  	0.010658  
0.938153  	0.010034  
0.945503  	0.009299  
0.952414  	0.008478  
0.958877  	0.007595  
0.964888  	0.006675  
0.970440  	0.005742  
0.975528  	0.004820  
0.980147  	0.003929  
0.984292  	0.003091  
0.987958  	0.002324  
0.991144  	0.001646  
0.993844  	0.001070  
0.996057  	0.000609  
0.997781  	0.000273  
0.999013  	0.000069  
1.000000  	0.000000  
